FID;FID_buildi;osm_id;name;type;startX;startY;endY;endX
0;60;886739631.000000000000000; ; ;-0.353575400000000;39.535335600000003;39.535060999999999;-0.352925800000002
1;60;886739631.000000000000000; ; ;-0.352925800000000;39.535060999999999;39.534906100000001;-0.353018200000009
2;60;886739631.000000000000000; ; ;-0.353018200000000;39.534906100000001;39.534850400000003;-0.352869899999996
3;60;886739631.000000000000000; ; ;-0.352869900000000;39.534850400000003;39.534716600000003;-0.352946899999972
4;60;886739631.000000000000000; ; ;-0.352946900000000;39.534716600000003;39.535015600000001;-0.353737199999991
5;60;886739631.000000000000000; ; ;-0.353737200000000;39.535015600000001;39.535335600000003;-0.353575400000016
6;59;886739630.000000000000000; ; ;-0.353251500000000;39.535349900000000;39.535483800000002;-0.353164500000035
7;59;886739630.000000000000000; ; ;-0.353164500000000;39.535483800000002;39.535459500000002;-0.353098399999984
8;59;886739630.000000000000000; ; ;-0.353098400000000;39.535459500000002;39.535592600000001;-0.353001200000024
9;59;886739630.000000000000000; ; ;-0.353001200000000;39.535592600000001;39.535539600000000;-0.352898100000020
10;59;886739630.000000000000000; ; ;-0.352898100000000;39.535539600000000;39.535394500000002;-0.352977700000033
11;59;886739630.000000000000000; ; ;-0.352977700000000;39.535394500000002;39.535401200000003;-0.353013100000031
12;59;886739630.000000000000000; ; ;-0.353013100000000;39.535401200000003;39.535273799999999;-0.353088100000020
13;59;886739630.000000000000000; ; ;-0.353088100000000;39.535273799999999;39.535349900000000;-0.353251500000039
14;57;886739628.000000000000000; ; ;-0.354393500000000;39.535646300000003;39.535657800000003;-0.354350400000013
15;57;886739628.000000000000000; ; ;-0.354350400000000;39.535657800000003;39.535442099999997;-0.353818699999985
16;57;886739628.000000000000000; ; ;-0.353818700000000;39.535442099999997;39.535341000000003;-0.353879500000041
17;57;886739628.000000000000000; ; ;-0.353879500000000;39.535341000000003;39.535267300000001;-0.353700299999958
18;57;886739628.000000000000000; ; ;-0.353700300000000;39.535267300000001;39.535032700000002;-0.353812500000005
19;57;886739628.000000000000000; ; ;-0.353812500000000;39.535032700000002;39.535283700000001;-0.354502900000019
20;57;886739628.000000000000000; ; ;-0.354502900000000;39.535283700000001;39.535646300000003;-0.354393500000026
21;58;886739629.000000000000000; ; ;-0.353361300000000;39.535767600000000;39.535699500000000;-0.353229499999995
22;58;886739629.000000000000000; ; ;-0.353229500000000;39.535699500000000;39.535372199999998;-0.353383600000044
23;58;886739629.000000000000000; ; ;-0.353383600000000;39.535372199999998;39.535441400000003;-0.353528699999971
24;58;886739629.000000000000000; ; ;-0.353528700000000;39.535441400000003;39.535767600000000;-0.353361299999976
25;61;886739637.000000000000000; ; ;-0.352182100000000;39.535898500000002;39.535518000000003;-0.351448100000039
26;61;886739637.000000000000000; ; ;-0.351448100000000;39.535518000000003;39.535090799999999;-0.351667199999960
27;61;886739637.000000000000000; ; ;-0.351667200000000;39.535090799999999;39.535465000000002;-0.352420600000035
28;61;886739637.000000000000000; ; ;-0.352420600000000;39.535465000000002;39.535898500000002;-0.352182100000019
29;8;886662640.000000000000000; ; ;-0.358357500000000;39.535962099999999;39.535915000000003;-0.358214000000033
30;8;886662640.000000000000000; ; ;-0.358214000000000;39.535915000000003;39.535794299999999;-0.358278999999993
31;8;886662640.000000000000000; ; ;-0.358279000000000;39.535794299999999;39.535842199999998;-0.358417199999971
32;8;886662640.000000000000000; ; ;-0.358417200000000;39.535842199999998;39.535962099999999;-0.358357500000005
33;56;886739627.000000000000000; ; ;-0.354329900000000;39.535779300000002;39.535968699999998;-0.354250299999991
34;56;886739627.000000000000000; ; ;-0.354250300000000;39.535968699999998;39.535928100000000;-0.354150000000041
35;56;886739627.000000000000000; ; ;-0.354150000000000;39.535928100000000;39.536075300000000;-0.354027899999974
36;56;886739627.000000000000000; ; ;-0.354027900000000;39.536075300000000;39.535793800000000;-0.353438000000016
37;56;886739627.000000000000000; ; ;-0.353438000000000;39.535793800000000;39.535460000000000;-0.353600599999969
38;56;886739627.000000000000000; ; ;-0.353600600000000;39.535460000000000;39.535779300000002;-0.354329900000004
39;2;886662631.000000000000000; ; ;-0.357016600000000;39.535411000000003;39.536082100000002;-0.356554599999957
40;2;886662631.000000000000000; ; ;-0.356554600000000;39.536082100000002;39.535949199999997;-0.356250999999973
41;2;886662631.000000000000000; ; ;-0.356251000000000;39.535949199999997;39.535315599999997;-0.356709599999992
42;2;886662631.000000000000000; ; ;-0.356709600000000;39.535315599999997;39.535411000000003;-0.357016599999992
43;4;886662635.000000000000000; ; ;-0.355556800000000;39.535780799999998;39.536089400000002;-0.355338000000015
44;4;886662635.000000000000000; ; ;-0.355338000000000;39.536089400000002;39.535830500000003;-0.354742300000020
45;4;886662635.000000000000000; ; ;-0.354742300000000;39.535830500000003;39.535469999999997;-0.354855100000028
46;4;886662635.000000000000000; ; ;-0.354855100000000;39.535469999999997;39.535780799999998;-0.355556800000000
47;3;886662634.000000000000000; ;civic;-0.355931200000000;39.535932899999999;39.536137500000002;-0.355782899999967
48;3;886662634.000000000000000; ;civic;-0.355782900000000;39.536137500000002;39.536120099999998;-0.355739800000042
49;3;886662634.000000000000000; ;civic;-0.355739800000000;39.536120099999998;39.536146400000000;-0.355723600000034
50;3;886662634.000000000000000; ;civic;-0.355723600000000;39.536146400000000;39.536114200000000;-0.355665899999967
51;3;886662634.000000000000000; ;civic;-0.355665900000000;39.536114200000000;39.536205099999997;-0.355608899999958
52;3;886662634.000000000000000; ;civic;-0.355608900000000;39.536205099999997;39.536134400000002;-0.355457699999971
53;3;886662634.000000000000000; ;civic;-0.355457700000000;39.536134400000002;39.535828799999997;-0.355678500000033
54;3;886662634.000000000000000; ;civic;-0.355678500000000;39.535828799999997;39.535932899999999;-0.355931199999980
55;62;886739638.000000000000000; ; ;-0.352300600000000;39.535968900000000;39.535523400000002;-0.352528800000017
56;62;886739638.000000000000000; ; ;-0.352528800000000;39.535523400000002;39.535852400000003;-0.353286700000020
57;62;886739638.000000000000000; ; ;-0.353286700000000;39.535852400000003;39.536339900000002;-0.353054499999993
58;62;886739638.000000000000000; ; ;-0.353054500000000;39.536339900000002;39.536349100000002;-0.353006300000001
59;62;886739638.000000000000000; ; ;-0.353006300000000;39.536349100000002;39.535968900000000;-0.352300599999965
60;5;886662636.000000000000000; ; ;-0.356877100000000;39.536345799999999;39.536625999999998;-0.356671400000029
61;5;886662636.000000000000000; ; ;-0.356671400000000;39.536625999999998;39.536606599999999;-0.356530099999973
62;5;886662636.000000000000000; ; ;-0.356530100000000;39.536606599999999;39.536298199999997;-0.355821400000044
63;5;886662636.000000000000000; ; ;-0.355821400000000;39.536298199999997;39.535984900000003;-0.356045300000006
64;5;886662636.000000000000000; ; ;-0.356045300000000;39.535984900000003;39.536345799999999;-0.356877099999996
65;55;886739626.000000000000000; ; ;-0.353887800000000;39.536674699999999;39.536685100000000;-0.353849599999966
66;55;886739626.000000000000000; ; ;-0.353849600000000;39.536685100000000;39.536571400000000;-0.353558400000030
67;55;886739626.000000000000000; ; ;-0.353558400000000;39.536571400000000;39.536395900000002;-0.353665199999985
68;55;886739626.000000000000000; ; ;-0.353665200000000;39.536395900000002;39.536223999999997;-0.353253500000027
69;55;886739626.000000000000000; ; ;-0.353253500000000;39.536223999999997;39.535958500000000;-0.353461500000006
70;55;886739626.000000000000000; ; ;-0.353461500000000;39.535958500000000;39.536258599999996;-0.354095299999956
71;55;886739626.000000000000000; ; ;-0.354095300000000;39.536258599999996;39.536335200000003;-0.354106800000019
72;55;886739626.000000000000000; ; ;-0.354106800000000;39.536335200000003;39.536674699999999;-0.353887800000018
73;6;886662638.000000000000000; ; ;-0.357171800000000;39.536708900000001;39.536413600000003;-0.357329899999979
74;6;886662638.000000000000000; ; ;-0.357329900000000;39.536413600000003;39.536476600000000;-0.357422500000003
75;6;886662638.000000000000000; ; ;-0.357422500000000;39.536476600000000;39.536552299999997;-0.357386899999988
76;6;886662638.000000000000000; ; ;-0.357386900000000;39.536552299999997;39.536606399999997;-0.357545300000038
77;6;886662638.000000000000000; ; ;-0.357545300000000;39.536606399999997;39.536765000000003;-0.357459799999981
78;6;886662638.000000000000000; ; ;-0.357459800000000;39.536765000000003;39.536708900000001;-0.357171800000043
79;7;886662639.000000000000000; ; ;-0.357171800000000;39.536708900000001;39.536413600000003;-0.357329899999979
80;7;886662639.000000000000000; ; ;-0.357329900000000;39.536413600000003;39.536476600000000;-0.357422500000003
81;7;886662639.000000000000000; ; ;-0.357422500000000;39.536476600000000;39.536552299999997;-0.357386899999988
82;7;886662639.000000000000000; ; ;-0.357386900000000;39.536552299999997;39.536606399999997;-0.357545300000038
83;7;886662639.000000000000000; ; ;-0.357545300000000;39.536606399999997;39.536765000000003;-0.357459799999981
84;7;886662639.000000000000000; ; ;-0.357459800000000;39.536765000000003;39.536708900000001;-0.357171800000043
85;7;886662639.000000000000000; ; ;-0.357574100000000;39.536795800000000;39.536243700000000;-0.357841899999976
86;7;886662639.000000000000000; ; ;-0.357841900000000;39.536243700000000;39.536308200000001;-0.358008600000003
87;7;886662639.000000000000000; ; ;-0.358008600000000;39.536308200000001;39.536008600000002;-0.358174599999971
88;7;886662639.000000000000000; ; ;-0.358174600000000;39.536008600000002;39.536049499999997;-0.358316700000004
89;7;886662639.000000000000000; ; ;-0.358316700000000;39.536049499999997;39.536854499999997;-0.357878299999968
90;7;886662639.000000000000000; ; ;-0.357878300000000;39.536854499999997;39.536795800000000;-0.357574100000023
91;41;886739609.000000000000000; ; ;-0.355129100000000;39.536380200000004;39.536911799999999;-0.354387900000007
92;41;886739609.000000000000000; ; ;-0.354387900000000;39.536911799999999;39.536758200000001;-0.354073800000042
93;41;886739609.000000000000000; ; ;-0.354073800000000;39.536758200000001;39.536309199999998;-0.354370800000013
94;41;886739609.000000000000000; ; ;-0.354370800000000;39.536309199999998;39.536350100000000;-0.354466999999979
95;41;886739609.000000000000000; ; ;-0.354467000000000;39.536350100000000;39.535898400000001;-0.354689500000004
96;41;886739609.000000000000000; ; ;-0.354689500000000;39.535898400000001;39.536112899999999;-0.355150100000011
97;41;886739609.000000000000000; ; ;-0.355150100000000;39.536112899999999;39.536161000000000;-0.355106699999973
98;41;886739609.000000000000000; ; ;-0.355106700000000;39.536161000000000;39.536214399999999;-0.355001399999964
99;41;886739609.000000000000000; ; ;-0.355001400000000;39.536214399999999;39.536241500000003;-0.355022999999975
100;41;886739609.000000000000000; ; ;-0.355023000000000;39.536241500000003;39.536265700000001;-0.355066300000005
101;41;886739609.000000000000000; ; ;-0.355066300000000;39.536265700000001;39.536295000000003;-0.355109600000035
102;41;886739609.000000000000000; ; ;-0.355109600000000;39.536295000000003;39.536320099999998;-0.355074100000029
103;41;886739609.000000000000000; ; ;-0.355074100000000;39.536320099999998;39.536380200000004;-0.355129099999961
104;53;886739624.000000000000000; ; ;-0.351909900000000;39.536642200000003;39.536111099999999;-0.352230999999979
105;53;886739624.000000000000000; ; ;-0.352231000000000;39.536111099999999;39.536451100000001;-0.352857799999971
106;53;886739624.000000000000000; ; ;-0.352857800000000;39.536451100000001;39.536952800000002;-0.352528499999992
107;62;886739638.000000000000000; ; ;-0.351909900000000;39.536642200000003;39.536111099999999;-0.352230999999979
108;62;886739638.000000000000000; ; ;-0.352231000000000;39.536111099999999;39.536451100000001;-0.352857799999971
109;62;886739638.000000000000000; ; ;-0.352857800000000;39.536451100000001;39.536952800000002;-0.352528499999992
110;53;886739624.000000000000000; ; ;-0.352528500000000;39.536952800000002;39.536642200000003;-0.351909899999968
111;62;886739638.000000000000000; ; ;-0.352528500000000;39.536952800000002;39.536642200000003;-0.351909899999968
112;45;886739613.000000000000000; ; ;-0.355957300000000;39.537053000000000;39.536706299999999;-0.355692899999981
113;45;886739613.000000000000000; ; ;-0.355692900000000;39.536706299999999;39.536582400000000;-0.355658900000010
114;45;886739613.000000000000000; ; ;-0.355658900000000;39.536582400000000;39.536383999999998;-0.355774399999974
115;45;886739613.000000000000000; ; ;-0.355774400000000;39.536383999999998;39.536677599999997;-0.356474800000016
116;45;886739613.000000000000000; ; ;-0.356474800000000;39.536677599999997;39.537053000000000;-0.355957300000008
117;54;886739625.000000000000000; ; ;-0.353436600000000;39.537125899999999;39.536899699999999;-0.352757300000005
118;54;886739625.000000000000000; ; ;-0.352757300000000;39.536899699999999;39.536515999999999;-0.352973799999977
119;54;886739625.000000000000000; ; ;-0.352973800000000;39.536515999999999;39.536795599999998;-0.353879000000000
120;54;886739625.000000000000000; ; ;-0.353879000000000;39.536795599999998;39.537045599999999;-0.353660300000024
121;54;886739625.000000000000000; ; ;-0.353660300000000;39.537045599999999;39.537033000000001;-0.353631200000014
122;54;886739625.000000000000000; ; ;-0.353631200000000;39.537033000000001;39.537075999999999;-0.353602699999965
123;54;886739625.000000000000000; ; ;-0.353602700000000;39.537075999999999;39.537110800000001;-0.353493099999956
124;54;886739625.000000000000000; ; ;-0.353493100000000;39.537110800000001;39.537090999999997;-0.353460899999957
125;54;886739625.000000000000000; ; ;-0.353460900000000;39.537090999999997;39.537125899999999;-0.353436599999989
126;40;886739608.000000000000000; ; ;-0.355532800000000;39.536649300000001;39.537141400000003;-0.354812300000039
127;40;886739608.000000000000000; ; ;-0.354812300000000;39.537141400000003;39.536906000000002;-0.354489399999967
128;40;886739608.000000000000000; ; ;-0.354489400000000;39.536906000000002;39.536318299999998;-0.355293200000038
129;40;886739608.000000000000000; ; ;-0.355293200000000;39.536318299999998;39.536649300000001;-0.355532799999968
130;30;886739598.000000000000000; ;station;-0.353908600000000;39.537248499999997;39.537345299999998;-0.353838500000024
131;30;886739598.000000000000000; ;station;-0.353838500000000;39.537345299999998;39.537302500000003;-0.353729000000024
132;30;886739598.000000000000000; ;station;-0.353729000000000;39.537302500000003;39.537197900000002;-0.353802399999968
133;30;886739598.000000000000000; ;station;-0.353802400000000;39.537197900000002;39.537248499999997;-0.353908599999962
134;42;886739610.000000000000000; ; ;-0.354317900000000;39.537391399999997;39.537185200000003;-0.353935399999959
135;42;886739610.000000000000000; ; ;-0.353935400000000;39.537185200000003;39.537139699999997;-0.353921499999964
136;42;886739610.000000000000000; ; ;-0.353921500000000;39.537139699999997;39.536860300000001;-0.354092499999990
137;42;886739610.000000000000000; ; ;-0.354092500000000;39.536860300000001;39.536861000000002;-0.354137499999983
138;42;886739610.000000000000000; ; ;-0.354137500000000;39.536861000000002;39.537112600000000;-0.354635499999977
139;42;886739610.000000000000000; ; ;-0.354635500000000;39.537112600000000;39.537391399999997;-0.354317899999988
140;39;886739607.000000000000000; ; ;-0.355885600000000;39.537123700000002;39.537427200000003;-0.355429899999980
141;39;886739607.000000000000000; ; ;-0.355429900000000;39.537427200000003;39.537327400000002;-0.355274600000009
142;39;886739607.000000000000000; ; ;-0.355274600000000;39.537327400000002;39.537418000000002;-0.355200600000015
143;39;886739607.000000000000000; ; ;-0.355200600000000;39.537418000000002;39.537188499999999;-0.354877800000041
144;39;886739607.000000000000000; ; ;-0.354877800000000;39.537188499999999;39.536684700000002;-0.355576899999975
145;39;886739607.000000000000000; ; ;-0.355576900000000;39.536684700000002;39.537123700000002;-0.355885600000026
146;7;886662639.000000000000000; ; ;-0.356855300000000;39.537256800000002;39.536778200000001;-0.357091599999980
147;7;886662639.000000000000000; ; ;-0.357091600000000;39.536778200000001;39.536890300000003;-0.357716900000026
148;7;886662639.000000000000000; ; ;-0.357716900000000;39.536890300000003;39.537035799999998;-0.358254099999976
149;7;886662639.000000000000000; ; ;-0.358254100000000;39.537035799999998;39.537468900000000;-0.357917299999998
150;50;886739621.000000000000000; ; ;-0.356855300000000;39.537256800000002;39.536778200000001;-0.357091599999980
151;50;886739621.000000000000000; ; ;-0.357091600000000;39.536778200000001;39.536890300000003;-0.357716900000026
152;50;886739621.000000000000000; ; ;-0.357716900000000;39.536890300000003;39.537035799999998;-0.358254099999976
153;50;886739621.000000000000000; ; ;-0.358254100000000;39.537035799999998;39.537468900000000;-0.357917299999998
154;7;886662639.000000000000000; ; ;-0.357917300000000;39.537468900000000;39.537256800000002;-0.356855299999968
155;50;886739621.000000000000000; ; ;-0.357917300000000;39.537468900000000;39.537256800000002;-0.356855299999968
156;6;886662638.000000000000000; ; ;-0.355369000000000;39.537531600000001;39.537146900000003;-0.355908300000039
157;6;886662638.000000000000000; ; ;-0.355908300000000;39.537146900000003;39.537521099999999;-0.356193600000020
158;7;886662639.000000000000000; ; ;-0.355369000000000;39.537531600000001;39.537146900000003;-0.355908300000039
159;7;886662639.000000000000000; ; ;-0.355908300000000;39.537146900000003;39.537521099999999;-0.356193600000020
160;38;886739606.000000000000000; ; ;-0.355369000000000;39.537531600000001;39.537146900000003;-0.355908300000039
161;38;886739606.000000000000000; ; ;-0.355908300000000;39.537146900000003;39.537521099999999;-0.356193600000020
162;6;886662638.000000000000000; ; ;-0.355986300000000;39.537092100000002;39.536700000000003;-0.356521100000028
163;6;886662638.000000000000000; ; ;-0.356521100000000;39.536700000000003;39.536834599999999;-0.356954999999958
164;6;886662638.000000000000000; ; ;-0.356955000000000;39.536834599999999;39.537549300000002;-0.356474800000016
165;7;886662639.000000000000000; ; ;-0.355986300000000;39.537092100000002;39.536700000000003;-0.356521100000028
166;7;886662639.000000000000000; ; ;-0.356521100000000;39.536700000000003;39.536834599999999;-0.356954999999958
167;7;886662639.000000000000000; ; ;-0.356955000000000;39.536834599999999;39.537549300000002;-0.356474800000016
168;46;886739614.000000000000000; ; ;-0.355986300000000;39.537092100000002;39.536700000000003;-0.356521100000028
169;46;886739614.000000000000000; ; ;-0.356521100000000;39.536700000000003;39.536834599999999;-0.356954999999958
170;46;886739614.000000000000000; ; ;-0.356955000000000;39.536834599999999;39.537549300000002;-0.356474800000016
171;6;886662638.000000000000000; ; ;-0.356474800000000;39.537549300000002;39.537461800000003;-0.356265099999985
172;6;886662638.000000000000000; ; ;-0.356265100000000;39.537461800000003;39.537092100000002;-0.355986300000009
173;7;886662639.000000000000000; ; ;-0.356474800000000;39.537549300000002;39.537461800000003;-0.356265099999985
174;7;886662639.000000000000000; ; ;-0.356265100000000;39.537461800000003;39.537092100000002;-0.355986300000009
175;46;886739614.000000000000000; ; ;-0.356474800000000;39.537549300000002;39.537461800000003;-0.356265099999985
176;46;886739614.000000000000000; ; ;-0.356265100000000;39.537461800000003;39.537092100000002;-0.355986300000009
177;49;886739620.000000000000000; ; ;-0.358551400000000;39.537602300000003;39.537504100000000;-0.358030799999974
178;49;886739620.000000000000000; ; ;-0.358030800000000;39.537504100000000;39.537053399999998;-0.358340700000036
179;49;886739620.000000000000000; ; ;-0.358340700000000;39.537053399999998;39.537602300000003;-0.358551399999972
180;6;886662638.000000000000000; ; ;-0.356193600000000;39.537521099999999;39.537686500000000;-0.356055300000034
181;7;886662639.000000000000000; ; ;-0.356193600000000;39.537521099999999;39.537686500000000;-0.356055300000034
182;38;886739606.000000000000000; ; ;-0.356193600000000;39.537521099999999;39.537686500000000;-0.356055300000034
183;43;886739611.000000000000000; ; ;-0.354898600000000;39.537692399999997;39.537430999999998;-0.354380700000033
184;43;886739611.000000000000000; ; ;-0.354380700000000;39.537430999999998;39.537135399999997;-0.354680499999970
185;43;886739611.000000000000000; ; ;-0.354680500000000;39.537135399999997;39.537451400000002;-0.355107500000039
186;43;886739611.000000000000000; ; ;-0.355107500000000;39.537451400000002;39.537692399999997;-0.354898599999985
187;1;662608471.000000000000000;Ajuntament de Foios;public;-0.355774800000000;39.537733400000000;39.537599999999998;-0.355887900000039
188;1;662608471.000000000000000;Ajuntament de Foios;public;-0.355887900000000;39.537599999999998;39.537686500000000;-0.356055300000034
189;38;886739606.000000000000000; ; ;-0.355774800000000;39.537733400000000;39.537599999999998;-0.355887900000039
190;38;886739606.000000000000000; ; ;-0.355887900000000;39.537599999999998;39.537686500000000;-0.356055300000034
191;6;886662638.000000000000000; ; ;-0.355774800000000;39.537733400000000;39.537650900000003;-0.355571100000028
192;6;886662638.000000000000000; ; ;-0.355571100000000;39.537650900000003;39.537605800000001;-0.355476600000025
193;6;886662638.000000000000000; ; ;-0.355476600000000;39.537605800000001;39.537531600000001;-0.355369000000004
194;7;886662639.000000000000000; ; ;-0.355774800000000;39.537733400000000;39.537650900000003;-0.355571100000028
195;7;886662639.000000000000000; ; ;-0.355571100000000;39.537650900000003;39.537605800000001;-0.355476600000025
196;7;886662639.000000000000000; ; ;-0.355476600000000;39.537605800000001;39.537531600000001;-0.355369000000004
197;38;886739606.000000000000000; ; ;-0.355774800000000;39.537733400000000;39.537650900000003;-0.355571100000028
198;38;886739606.000000000000000; ; ;-0.355571100000000;39.537650900000003;39.537605800000001;-0.355476600000025
199;38;886739606.000000000000000; ; ;-0.355476600000000;39.537605800000001;39.537531600000001;-0.355369000000004
200;1;662608471.000000000000000;Ajuntament de Foios;public;-0.356055300000000;39.537686500000000;39.537806300000000;-0.355955200000012
201;1;662608471.000000000000000;Ajuntament de Foios;public;-0.355955200000000;39.537806300000000;39.537733400000000;-0.355774800000007
202;6;886662638.000000000000000; ; ;-0.356055300000000;39.537686500000000;39.537806300000000;-0.355955200000012
203;6;886662638.000000000000000; ; ;-0.355955200000000;39.537806300000000;39.537733400000000;-0.355774800000007
204;7;886662639.000000000000000; ; ;-0.356055300000000;39.537686500000000;39.537806300000000;-0.355955200000012
205;7;886662639.000000000000000; ; ;-0.355955200000000;39.537806300000000;39.537733400000000;-0.355774800000007
206;51;886739622.000000000000000; ; ;-0.352943400000000;39.537891500000001;39.537650399999997;-0.352480099999984
207;51;886739622.000000000000000; ; ;-0.352480100000000;39.537650399999997;39.537323499999999;-0.352674199999968
208;51;886739622.000000000000000; ; ;-0.352674200000000;39.537323499999999;39.537567899999999;-0.353169199999980
209;51;886739622.000000000000000; ; ;-0.353169200000000;39.537567899999999;39.537891500000001;-0.352943400000037
210;52;886739623.000000000000000; ; ;-0.351433500000000;39.537583400000003;39.536887200000002;-0.351803699999974
211;52;886739623.000000000000000; ; ;-0.351803700000000;39.536887200000002;39.537263899999999;-0.352527499999998
212;52;886739623.000000000000000; ; ;-0.352527500000000;39.537263899999999;39.537900999999998;-0.352211599999973
213;62;886739638.000000000000000; ; ;-0.351433500000000;39.537583400000003;39.536887200000002;-0.351803699999974
214;62;886739638.000000000000000; ; ;-0.351803700000000;39.536887200000002;39.537263899999999;-0.352527499999998
215;62;886739638.000000000000000; ; ;-0.352527500000000;39.537263899999999;39.537900999999998;-0.352211599999973
216;52;886739623.000000000000000; ; ;-0.352211600000000;39.537900999999998;39.537583400000003;-0.351433499999986
217;62;886739638.000000000000000; ; ;-0.352211600000000;39.537900999999998;39.537583400000003;-0.351433499999986
218;0;662608468.000000000000000;Asunción de Nuestra Señora;church;-0.356360400000000;39.537947400000000;39.537723100000001;-0.356586300000005
219;0;662608468.000000000000000;Asunción de Nuestra Señora;church;-0.356586300000000;39.537723100000001;39.537755300000001;-0.356638699999988
220;0;662608468.000000000000000;Asunción de Nuestra Señora;church;-0.356638700000000;39.537755300000001;39.537989699999997;-0.356964999999986
221;7;886662639.000000000000000; ; ;-0.356360400000000;39.537947400000000;39.537723100000001;-0.356586300000005
222;7;886662639.000000000000000; ; ;-0.356586300000000;39.537723100000001;39.537755300000001;-0.356638699999988
223;7;886662639.000000000000000; ; ;-0.356638700000000;39.537755300000001;39.537989699999997;-0.356964999999986
224;6;886662638.000000000000000; ; ;-0.354995700000000;39.537744900000000;39.537506499999999;-0.355185600000017
225;6;886662638.000000000000000; ; ;-0.355185600000000;39.537506499999999;39.537583800000000;-0.355289600000007
226;6;886662638.000000000000000; ; ;-0.355289600000000;39.537583800000000;39.537658899999997;-0.355416899999971
227;6;886662638.000000000000000; ; ;-0.355416900000000;39.537658899999997;39.537721900000001;-0.355575699999965
228;6;886662638.000000000000000; ; ;-0.355575700000000;39.537721900000001;39.537788999999997;-0.355694400000016
229;6;886662638.000000000000000; ; ;-0.355694400000000;39.537788999999997;39.538017300000000;-0.355513799999995
230;7;886662639.000000000000000; ; ;-0.354995700000000;39.537744900000000;39.537506499999999;-0.355185600000017
231;7;886662639.000000000000000; ; ;-0.355185600000000;39.537506499999999;39.537583800000000;-0.355289600000007
232;7;886662639.000000000000000; ; ;-0.355289600000000;39.537583800000000;39.537658899999997;-0.355416899999971
233;7;886662639.000000000000000; ; ;-0.355416900000000;39.537658899999997;39.537721900000001;-0.355575699999965
234;7;886662639.000000000000000; ; ;-0.355575700000000;39.537721900000001;39.537788999999997;-0.355694400000016
235;7;886662639.000000000000000; ; ;-0.355694400000000;39.537788999999997;39.538017300000000;-0.355513799999995
236;44;886739612.000000000000000; ; ;-0.354995700000000;39.537744900000000;39.537506499999999;-0.355185600000017
237;44;886739612.000000000000000; ; ;-0.355185600000000;39.537506499999999;39.537583800000000;-0.355289600000007
238;44;886739612.000000000000000; ; ;-0.355289600000000;39.537583800000000;39.537658899999997;-0.355416899999971
239;44;886739612.000000000000000; ; ;-0.355416900000000;39.537658899999997;39.537721900000001;-0.355575699999965
240;44;886739612.000000000000000; ; ;-0.355575700000000;39.537721900000001;39.537788999999997;-0.355694400000016
241;44;886739612.000000000000000; ; ;-0.355694400000000;39.537788999999997;39.538017300000000;-0.355513799999995
242;6;886662638.000000000000000; ; ;-0.355513800000000;39.538017300000000;39.537744900000000;-0.354995700000026
243;7;886662639.000000000000000; ; ;-0.355513800000000;39.538017300000000;39.537744900000000;-0.354995700000026
244;44;886739612.000000000000000; ; ;-0.355513800000000;39.538017300000000;39.537744900000000;-0.354995700000026
245;29;886739597.000000000000000; ; ;-0.354842900000000;39.537765800000003;39.538118200000000;-0.354530199999968
246;29;886739597.000000000000000; ; ;-0.354530200000000;39.538118200000000;39.537731700000002;-0.353772100000037
247;29;886739597.000000000000000; ; ;-0.353772100000000;39.537731700000002;39.537316799999999;-0.354035000000029
248;29;886739597.000000000000000; ; ;-0.354035000000000;39.537316799999999;39.537765800000003;-0.354842899999995
249;7;886662639.000000000000000; ; ;-0.356622000000000;39.537641200000003;39.537284200000002;-0.356790600000033
250;7;886662639.000000000000000; ; ;-0.356790600000000;39.537284200000002;39.537540100000001;-0.357858099999985
251;7;886662639.000000000000000; ; ;-0.357858100000000;39.537540100000001;39.538176499999999;-0.357381399999977
252;47;886739616.000000000000000; ; ;-0.356622000000000;39.537641200000003;39.537284200000002;-0.356790600000033
253;47;886739616.000000000000000; ; ;-0.356790600000000;39.537284200000002;39.537540100000001;-0.357858099999985
254;47;886739616.000000000000000; ; ;-0.357858100000000;39.537540100000001;39.538176499999999;-0.357381399999977
255;7;886662639.000000000000000; ; ;-0.357381400000000;39.538176499999999;39.537641200000003;-0.356622000000027
256;47;886739616.000000000000000; ; ;-0.357381400000000;39.538176499999999;39.537641200000003;-0.356622000000027
257;0;662608468.000000000000000;Asunción de Nuestra Señora;church;-0.356965000000000;39.537989699999997;39.538190899999996;-0.356765399999991
258;37;886739605.000000000000000; ; ;-0.356965000000000;39.537989699999997;39.538190899999996;-0.356765399999991
259;0;662608468.000000000000000;Asunción de Nuestra Señora;church;-0.356765400000000;39.538190899999996;39.537947400000000;-0.356360399999965
260;7;886662639.000000000000000; ; ;-0.356765400000000;39.538190899999996;39.537947400000000;-0.356360399999965
261;7;886662639.000000000000000; ; ;-0.356965000000000;39.537989699999997;39.538248799999998;-0.357327300000031
262;7;886662639.000000000000000; ; ;-0.357327300000000;39.538248799999998;39.538398800000003;-0.357219800000018
263;7;886662639.000000000000000; ; ;-0.357219800000000;39.538398800000003;39.538258200000001;-0.356878300000006
264;7;886662639.000000000000000; ; ;-0.356878300000000;39.538258200000001;39.538190899999996;-0.356765399999991
265;37;886739605.000000000000000; ; ;-0.356965000000000;39.537989699999997;39.538248799999998;-0.357327300000031
